id,domain,portal_system,portal_subdomain,confidence,detection_method,validated,validation_website,error,timestamp,created_at,updated_at
1750,grandrapidsproperty.management,rentvine,porchlamppm.rentvine.com,high,homepage_fetch,0,,,2026-02-12T08:18:42.370056,2026-02-24 07:00:50,2026-02-24 07:00:50
1751,grandrealtygroup.com,buildium,grandrealtygroup.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:18:42.805965,2026-02-24 07:00:50,2026-02-24 07:00:50
1752,grahamrealtyhawaii.com,unknown,,low,not_found,0,,,2026-02-12T08:18:32.050971,2026-02-24 07:00:50,2026-02-24 07:00:50
1753,grandwelcome.com,appfolio,grandwelcome.appfolio.com,high,subdomain_probe,1,http://www.grandwelcome.com,,2026-02-12T08:18:43.542836,2026-02-24 07:00:50,2026-02-24 07:00:50
1754,grandrealtymn.com,unknown,,low,not_found,0,,,2026-02-12T08:18:43.301878,2026-02-24 07:00:50,2026-02-24 07:00:50
1755,granthamadyrealtors.com,appfolio,granthamady.appfolio.com,low,homepage_fetch,0,,,2026-02-12T08:19:34.065825,2026-02-24 07:00:50,2026-02-24 07:00:50
1756,grandreservecolumbus.com,unknown,,low,not_found,0,,,2026-02-12T08:18:43.344344,2026-02-24 07:00:50,2026-02-24 07:00:50
1757,grantmain.com,appfolio,grantmain.appfolio.com,high,homepage_fetch,1,,,2026-02-12T08:19:36.454065,2026-02-24 07:00:50,2026-02-24 07:00:50
1758,grantmgmt.com,cincwebaxis,grantmgmt.cincwebaxis.com,high,secondary_page:/resident-portal/,0,,,2026-02-12T08:19:39.125470,2026-02-24 07:00:50,2026-02-24 07:00:50
1759,grantprops.com,rentmanager,grantmgmt.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:20:05.634838,2026-02-24 07:00:50,2026-02-24 07:00:50
1760,graniteprop.com,unknown,,low,not_found,0,,,2026-02-12T08:19:16.181733,2026-02-24 07:00:50,2026-02-24 07:00:50
1761,graypropertygroup.com,appfolio,graypropertygroup.appfolio.com,high,homepage_fetch,1,https://www.graypropertygroup.com/,,2026-02-12T08:20:07.324348,2026-02-24 07:00:50,2026-02-24 07:00:50
1762,grantmurrayre.com,appfolio,,high,link_redirect:followed_link:property management,0,,,2026-02-12T08:19:42.193663,2026-02-24 07:00:50,2026-02-24 07:00:50
1763,graystonemanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:20:23.261434,2026-02-24 07:00:50,2026-02-24 07:00:50
1764,granitestudentliving.com,unknown,,low,not_found,0,,,2026-02-12T08:19:24.927549,2026-02-24 07:00:50,2026-02-24 07:00:50
1765,graystoneig.com,unknown,,low,not_found,0,,,2026-02-12T08:20:09.138823,2026-02-24 07:00:50,2026-02-24 07:00:50
1766,grassepropertymanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:20:06.141789,2026-02-24 07:00:50,2026-02-24 07:00:50
1767,greatergaproperties.com,rentmanager,amazon.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:20:58.163323,2026-02-24 07:00:50,2026-02-24 07:00:50
1768,greaterpensacolapropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-12T08:21:02.636303,2026-02-24 07:00:50,2026-02-24 07:00:50
1769,greaterportlandpropertymanagementinc.com,rentvine,pmibridgetown.rentvine.com,high,homepage_fetch,0,,,2026-02-12T08:21:03.408366,2026-02-24 07:00:50,2026-02-24 07:00:50
1770,greaterrm.com,rentmanager,grman.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:21:03.950481,2026-02-24 07:00:50,2026-02-24 07:00:50
1771,greatdwellings.com,unknown,,low,not_found,0,,,2026-02-12T08:20:25.590979,2026-02-24 07:00:50,2026-02-24 07:00:50
1772,greatdaypropertymanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:20:23.485085,2026-02-24 07:00:50,2026-02-24 07:00:50
1773,greatlakespropertymanagement.com,buildium,glpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:21:15.339485,2026-02-24 07:00:50,2026-02-24 07:00:50
1774,greatlakesmc.com,realpage,,low,recovery:dns_spf,0,,,2026-02-12T08:21:05.962909,2026-02-24 07:00:50,2026-02-24 07:00:50
1775,greatlakespmg.com,appfolio,greatlakespmg.appfolio.com,high,subdomain_probe,1,,,2026-02-12T08:21:12.249417,2026-02-24 07:00:50,2026-02-24 07:00:50
1776,greatplaceproperties.com,rentvine,greatplacerealtygroup.rentvine.com,high,homepage_fetch,0,,,2026-02-12T08:21:53.121990,2026-02-24 07:00:50,2026-02-24 07:00:50
1777,greaterbostonpm.com,unknown,,low,not_found,0,,,2026-02-12T08:20:56.568090,2026-02-24 07:00:50,2026-02-24 07:00:50
1778,greatmovesrealtyenc.com,unknown,,low,not_found,0,,,2026-02-12T08:21:15.878218,2026-02-24 07:00:50,2026-02-24 07:00:50
1779,greenbridge-properties.com,appfolio,greenbridge.appfolio.com,high,homepage_fetch,1,http://www.greenbridge-properties.com,,2026-02-12T08:22:00.025223,2026-02-24 07:00:50,2026-02-24 07:00:50
1780,greenathens.net,appfolio,,high,secondary_page:/pay-rent/,0,,,2026-02-12T08:21:58.948186,2026-02-24 07:00:50,2026-02-24 07:00:50
1781,greatnorth.net,unknown,,low,not_found,0,,,2026-02-12T08:21:51.017440,2026-02-24 07:00:50,2026-02-24 07:00:50
1782,greenerealtyflorida.com,buildium,greenerealty.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:22:39.718003,2026-02-24 07:00:50,2026-02-24 07:00:50
1783,greenerentals.com,appfolio,greenerealtygroup.appfolio.com,high,homepage_fetch,1,http://www.greenerentals.com,,2026-02-12T08:22:40.305636,2026-02-24 07:00:50,2026-02-24 07:00:50
1784,greengateproperty.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:22:40.936207,2026-02-24 07:00:50,2026-02-24 07:00:50
1785,greenbushmadison.com,unknown,,low,not_found,0,,,2026-02-12T08:22:00.691589,2026-02-24 07:00:50,2026-02-24 07:00:50
1786,greatplainspm.com,unknown,,low,not_found,0,,,2026-02-12T08:21:53.470039,2026-02-24 07:00:50,2026-02-24 07:00:50
1787,greenimanagement.com,rentmanager,greenim.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:22:47.720382,2026-02-24 07:00:50,2026-02-24 07:00:50
1788,greenivypropmgt.com,rentmanager,greenivy.owa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:22:51.665772,2026-02-24 07:00:50,2026-02-24 07:00:50
1789,greenkeyspdx.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:22:52.998039,2026-02-24 07:00:50,2026-02-24 07:00:50
1790,greenleafbuffalo.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-12T08:22:53.236528,2026-02-24 07:00:50,2026-02-24 07:00:50
1791,greencitymgt.com,unknown,,low,not_found,0,,,2026-02-12T08:22:19.218194,2026-02-24 07:00:50,2026-02-24 07:00:50
1792,greenlightpropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-12T08:23:13.516850,2026-02-24 07:00:50,2026-02-24 07:00:50
1793,greenlightresidential.com,rentecdirect,,high,homepage_fetch,0,,,2026-02-12T08:23:13.990842,2026-02-24 07:00:50,2026-02-24 07:00:50
1794,greenmillproperties.com,rentmanager,templates.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:23:14.741656,2026-02-24 07:00:50,2026-02-24 07:00:50
1795,greenoceanpropertymanagement.com,buildium,greenoceanpm.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:23:15.446958,2026-02-24 07:00:50,2026-02-24 07:00:50
1796,greenrater.com,buildium,sustainablecomfortinc.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:23:16.976556,2026-02-24 07:00:50,2026-02-24 07:00:50
1797,greenresidential.com,appfolio,greenrealestategroup.appfolio.com,high,homepage_fetch,1,http://www.greenresidential.com,,2026-02-12T08:23:17.199517,2026-02-24 07:00:50,2026-02-24 07:00:50
1798,greenslateomaha.com,appfolio,greenslatedev.appfolio.com,low,homepage_fetch,0,,,2026-02-12T08:23:17.692487,2026-02-24 07:00:50,2026-02-24 07:00:50
1799,greengroup.biz,unknown,,low,not_found,0,,,2026-02-12T08:22:44.212998,2026-02-24 07:00:50,2026-02-24 07:00:50
1800,greenleafcommercial.com,unknown,,low,not_found,0,,,2026-02-12T08:22:53.595841,2026-02-24 07:00:50,2026-02-24 07:00:50
1801,greentreerealty.homes,buildium,greentree.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:23:47.692728,2026-02-24 07:00:50,2026-02-24 07:00:50
1802,greenviewny.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:23:48.352136,2026-02-24 07:00:50,2026-02-24 07:00:50
1803,greenhomesrealtorsandpropertymanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:22:47.564815,2026-02-24 07:00:50,2026-02-24 07:00:50
1804,greenvillencpm.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-12T08:23:57.602440,2026-02-24 07:00:50,2026-02-24 07:00:50
1805,greenvillepropertymanagementinc.com,rentvine,pmiupstatesc.rentvine.com,high,homepage_fetch,0,,,2026-02-12T08:23:57.891441,2026-02-24 07:00:50,2026-02-24 07:00:50
1806,greentreepmco.com,yardi,,high,secondary_page:/commercialportal,0,,,2026-02-12T08:23:37.441887,2026-02-24 07:00:50,2026-02-24 07:00:50
1807,gregoryrealtors.com,rentmanager,gpro.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:24:06.166223,2026-02-24 07:00:50,2026-02-24 07:00:50
1808,greenstrealty.com,unknown,,low,not_found,0,,,2026-02-12T08:23:18.379162,2026-02-24 07:00:50,2026-02-24 07:00:50
1809,greenvillemanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:23:51.946134,2026-02-24 07:00:50,2026-02-24 07:00:50
1810,greenwichpropertymanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:23:58.746747,2026-02-24 07:00:50,2026-02-24 07:00:50
1811,grepropertymanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:24:06.631931,2026-02-24 07:00:50,2026-02-24 07:00:50
1812,greystoneproperties.net,yardi,,high,secondary_page:/corporate-availability,0,,,2026-02-12T08:24:58.581786,2026-02-24 07:00:50,2026-02-24 07:00:50
1813,grgsa.com,rentvine,globalrealtygroup.rentvine.com,high,homepage_fetch,0,,,2026-02-12T08:25:24.642042,2026-02-24 07:00:50,2026-02-24 07:00:50
1814,grhusaproperties.net,buildium,grhusaproperties.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:25:25.000954,2026-02-24 07:00:50,2026-02-24 07:00:50
1815,gribblerealestate.com,rentmanager,nkr.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:25:25.249678,2026-02-24 07:00:50,2026-02-24 07:00:50
1816,gridpropertymanagement.com,appfolio,gridpm.appfolio.com,high,secondary_page:/residents/,1,http://www.gridpropertymanagement.com,,2026-02-12T08:25:26.112057,2026-02-24 07:00:50,2026-02-24 07:00:50
1817,gresnickrealty.com,unknown,,low,not_found,0,,,2026-02-12T08:24:20.711927,2026-02-24 07:00:50,2026-02-24 07:00:50
1818,griffonmanagementgroup.com,appfolio,thegriffonmgmtgroup.appfolio.com,high,homepage_fetch,1,http://www.griffonmanagementgroup.com,,2026-02-12T08:25:29.824480,2026-02-24 07:00:50,2026-02-24 07:00:50
1819,grinbergmanagement.com,rentmanager,grinb.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:25:30.410998,2026-02-24 07:00:50,2026-02-24 07:00:50
1820,grindstonemanagement.com,rentmanager,grind.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:25:30.613969,2026-02-24 07:00:50,2026-02-24 07:00:50
1821,greybeardrealty.com,happystays,,high,link_redirect:followed_link:go to vacation renta,0,,,2026-02-12T08:24:45.277519,2026-02-24 07:00:50,2026-02-24 07:00:50
1822,grossresidential.com,realpage,,high,homepage_fetch,0,,,2026-02-12T08:25:31.085694,2026-02-24 07:00:50,2026-02-24 07:00:50
1823,grifaldoproperties.com,appfolio,grifaldoproperties.appfolio.com,high,homepage_fetch,1,http://www.grifaldoproperties.com,,2026-02-12T08:25:28.680397,2026-02-24 07:00:50,2026-02-24 07:00:50
1824,groupfox.com,yardi,groupfox-reslisting.rentcafe.com,high,homepage_fetch,0,,,2026-02-12T08:25:31.747441,2026-02-24 07:00:50,2026-02-24 07:00:50
1825,groupone-pm.com,appfolio,groupone.appfolio.com,high,homepage_fetch,1,http://groupone-pm.com,,2026-02-12T08:25:32.474675,2026-02-24 07:00:50,2026-02-24 07:00:50
1826,griplv.com,propertyware,app.propertyware.com,high,secondary_page:/tenants/,0,,,2026-02-12T08:25:31.040640,2026-02-24 07:00:50,2026-02-24 07:00:50
1827,growproperties.com,appfolio,growprop.appfolio.com,low,secondary_page:/tenants/,0,,,2026-02-12T08:25:35.201408,2026-02-24 07:00:50,2026-02-24 07:00:50
1828,grsmanagement.com,yardi,,high,secondary_page:/contact/,0,,,2026-02-12T08:25:39.969344,2026-02-24 07:00:50,2026-02-24 07:00:50
1829,grsmgt.com,cincwebaxis,grs.cincwebaxis.com,high,homepage_fetch,0,,,2026-02-12T08:25:56.954114,2026-02-24 07:00:50,2026-02-24 07:00:50
1830,gsorentahome.com,appfolio,rentahome.appfolio.com,high,homepage_fetch,1,http://gsorentahome.com,,2026-02-12T08:25:57.097380,2026-02-24 07:00:50,2026-02-24 07:00:50
1831,gspmla.com,appfolio,gulfsouthpm.appfolio.com,high,homepage_fetch,1,http://www.gspmla.com,,2026-02-12T08:25:57.548018,2026-02-24 07:00:50,2026-02-24 07:00:50
1832,gtiproperties.com,yardi,gtiproperties-reslisting.rentcafe.com,high,homepage_fetch,0,,,2026-02-12T08:25:58.113234,2026-02-24 07:00:50,2026-02-24 07:00:50
1833,gtrmanagement.com,custom:www.gtrmanagement.website,,medium,homepage_custom_portal,0,,,2026-02-12T08:25:58.723878,2026-02-24 07:00:50,2026-02-24 07:00:50
1834,gtwoproperties.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:25:59.505437,2026-02-24 07:00:50,2026-02-24 07:00:50
1835,grouponecc.com,appfolio,,high,link_redirect:followed_link:rental search click ,0,,,2026-02-12T08:25:32.959406,2026-02-24 07:00:50,2026-02-24 07:00:50
1836,groundup.contractors,unknown,,low,not_found,0,,,2026-02-12T08:25:31.277217,2026-02-24 07:00:50,2026-02-24 07:00:50
1837,guajardomanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:25:59.751246,2026-02-24 07:00:50,2026-02-24 07:00:50
1838,guardianlimitedgroup.com,buildium,glcmgt.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:26:54.451659,2026-02-24 07:00:50,2026-02-24 07:00:50
1839,guardianprop.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:26:55.878429,2026-02-24 07:00:50,2026-02-24 07:00:50
1840,guarantymanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:26:13.983559,2026-02-24 07:00:50,2026-02-24 07:00:50
1841,guardianpropertymanagement.net,cincwebaxis,gpm.cincwebaxis.com,high,homepage_fetch,0,,,2026-02-12T08:27:08.462980,2026-02-24 07:00:50,2026-02-24 07:00:50
1842,guardianpropertymanager.com,buildium,guardianpropertymgmt.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:27:08.749157,2026-02-24 07:00:50,2026-02-24 07:00:50
1843,guardianfargo.com,unknown,,low,not_found,0,,,2026-02-12T08:26:15.363151,2026-02-24 07:00:50,2026-02-24 07:00:50
1844,guenthermanagement.com,appfolio,guenther.appfolio.com,high,homepage_fetch,1,http://www.guenthermanagement.com,,2026-02-12T08:27:09.664427,2026-02-24 07:00:50,2026-02-24 07:00:50
1845,guardianpropertiesllc.com,unknown,,low,not_found,0,,,2026-02-12T08:26:56.259811,2026-02-24 07:00:50,2026-02-24 07:00:50
1846,guidepm.com,appfolio,guidemanagement.appfolio.com,high,homepage_fetch,1,http://www.guidepm.com,,2026-02-12T08:27:47.835418,2026-02-24 07:00:50,2026-02-24 07:00:50
1847,guesthop.com,unknown,,low,not_found,0,,,2026-02-12T08:27:10.595816,2026-02-24 07:00:50,2026-02-24 07:00:50
1848,guestable.com,unknown,,low,not_found,0,,,2026-02-12T08:27:09.905983,2026-02-24 07:00:50,2026-02-24 07:00:50
1849,gulfcoastrealtyservice.com,appfolio,gulfcoastrs.appfolio.com,low,homepage_fetch,0,,,2026-02-12T08:28:04.214367,2026-02-24 07:00:50,2026-02-24 07:00:50
1850,gulfbelt.com,propertyboss,app_GPI000_82371.propertyboss.net,high,secondary_page:/single-family-homes/,0,,,2026-02-12T08:27:48.815255,2026-02-24 07:00:50,2026-02-24 07:00:50
1851,greystonepointeauburn.com,yardi,resource.rentcafe.com,high,playwright_homepage,0,,,2026-02-12T08:24:50.723118,2026-02-24 07:00:50,2026-02-24 07:00:50
1852,gulfbreezemanagement.com,appfolio,gulfbreezemanagement.appfolio.com,high,secondary_page:/contact/,1,http://www.gulfbreezemanagement.com,,2026-02-12T08:27:54.885042,2026-02-24 07:00:50,2026-02-24 07:00:50
1853,gulfcoastresortrentals.com,unknown,,low,not_found,0,,,2026-02-12T08:28:04.807168,2026-02-24 07:00:50,2026-02-24 07:00:50
1854,gutschmidtproperties.com,appfolio,gutschmidt.appfolio.com,high,subdomain_probe,1,http://www.gutschmidtproperties.com,,2026-02-12T08:28:26.612528,2026-02-24 07:00:50,2026-02-24 07:00:50
1855,gulfpointeproperties.com,unknown,,low,not_found,0,,,2026-02-12T08:28:17.415025,2026-02-24 07:00:50,2026-02-24 07:00:50
1856,gulfviewproperties.com,unknown,,low,not_found,0,,,2026-02-12T08:28:18.947890,2026-02-24 07:00:50,2026-02-24 07:00:50
1857,gwmgroup.org,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:29:21.284614,2026-02-24 07:00:50,2026-02-24 07:00:50
1858,gwproperty.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:29:21.613232,2026-02-24 07:00:50,2026-02-24 07:00:50
1859,habitationrentals.com,appfolio,habitationrealty.appfolio.com,high,homepage_fetch,1,,,2026-02-12T08:29:21.806335,2026-02-24 07:00:50,2026-02-24 07:00:50
1860,haedwards.com,rentmanager,hae.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:29:22.687415,2026-02-24 07:00:50,2026-02-24 07:00:50
1861,hagerstownmanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:29:23.226095,2026-02-24 07:00:50,2026-02-24 07:00:50
1862,haggertyrentals.com,appfolio,century21haggerty.appfolio.com,high,homepage_fetch,1,http://www.haggertyrentals.com,,2026-02-12T08:29:23.491789,2026-02-24 07:00:50,2026-02-24 07:00:50
1863,haguepropertymanagementteam.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-12T08:29:23.948357,2026-02-24 07:00:50,2026-02-24 07:00:50
1864,hainesandhaven.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:29:24.124530,2026-02-24 07:00:50,2026-02-24 07:00:50
1865,hajjarmanagement.com,rentmanager,hajjar.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:29:24.305761,2026-02-24 07:00:50,2026-02-24 07:00:50
1866,halespropertymanagement.com,buildium,halesinc.managebuilding.com,high,homepage_fetch,0,,,2026-02-12T08:29:24.577842,2026-02-24 07:00:50,2026-02-24 07:00:50
1867,gwamarillo.com,unknown,,low,not_found,0,,,2026-02-12T08:29:01.232301,2026-02-24 07:00:50,2026-02-24 07:00:50
1868,gwgpropertiesinc.com,unknown,,low,not_found,0,,,2026-02-12T08:29:07.187403,2026-02-24 07:00:50,2026-02-24 07:00:50
1869,gwmanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:29:20.232806,2026-02-24 07:00:50,2026-02-24 07:00:50
1870,hallcompany.com,appfolio,thehallcompanyinc.appfolio.com,high,homepage_fetch,1,,,2026-02-12T08:30:12.204054,2026-02-24 07:00:50,2026-02-24 07:00:50
1871,halfcoastalhalfcountry.com,unknown,,low,not_found,0,,,2026-02-12T08:29:45.893331,2026-02-24 07:00:50,2026-02-24 07:00:50
1872,hallkeen.com,realpage,,high,secondary_page:/resident-portal,0,,,2026-02-12T08:30:12.956320,2026-02-24 07:00:50,2026-02-24 07:00:50
1873,haleyres.com,unknown,,low,not_found,0,,,2026-02-12T08:29:24.889035,2026-02-24 07:00:50,2026-02-24 07:00:50
1874,hallmarkreno.com,appfolio,hallmarkreno.appfolio.com,high,homepage_fetch,1,http://hallmarkreno.com,,2026-02-12T08:30:41.783854,2026-02-24 07:00:50,2026-02-24 07:00:50
1875,halifaxdev.com,unknown,,low,not_found,0,,,2026-02-12T08:29:59.562500,2026-02-24 07:00:50,2026-02-24 07:00:50
1876,halo-hospitality.com,unknown,,low,not_found,0,,,2026-02-12T08:30:42.196076,2026-02-24 07:00:50,2026-02-24 07:00:50
1877,hallmarkandjohnson.com,unknown,,low,not_found,0,,,2026-02-12T08:30:40.503759,2026-02-24 07:00:50,2026-02-24 07:00:50
1878,hamdellescompany.com,appfolio,hamdelles.appfolio.com,high,homepage_fetch,1,,,2026-02-12T08:31:34.803340,2026-02-24 07:00:50,2026-02-24 07:00:50
1879,hallmarkok.com,unknown,,low,not_found,0,,,2026-02-12T08:30:41.674182,2026-02-24 07:00:50,2026-02-24 07:00:50
1880,halsteadmanagement.com,unknown,,low,not_found,0,,,2026-02-12T08:30:46.107074,2026-02-24 07:00:50,2026-02-24 07:00:50
1881,hamelrealestate.com,unknown,,low,not_found,0,,,2026-02-12T08:31:35.285128,2026-02-24 07:00:50,2026-02-24 07:00:50
1882,hammondmanagement.com,appfolio,hammondinc.appfolio.com,high,homepage_fetch,1,http://www.hammondmanagement.com,,2026-02-12T08:32:18.867903,2026-02-24 07:00:50,2026-02-24 07:00:50
1883,hamptonandhampton.com,appfolio,,high,homepage_fetch,0,,,2026-02-12T08:32:19.587572,2026-02-24 07:00:50,2026-02-24 07:00:50
1884,hamannrealestate.com,unknown,,low,not_found,0,,,2026-02-12T08:31:33.290855,2026-02-24 07:00:50,2026-02-24 07:00:50
1885,hamilton-properties.com,unknown,,low,not_found,0,,,2026-02-12T08:31:36.265886,2026-02-24 07:00:50,2026-02-24 07:00:50
1886,hamptonroadspropertymanagement.com,appfolio,ronsawyerteam.appfolio.com,high,homepage_fetch,1,http://www.hamptonroadspropertymanagement.com,,2026-02-12T08:32:44.493503,2026-02-24 07:00:50,2026-02-24 07:00:50
1887,hancerealty.com,appfolio,hance.appfolio.com,high,homepage_fetch,1,http://www.hancerealty.com,,2026-02-12T08:32:45.443094,2026-02-24 07:00:50,2026-02-24 07:00:50
1888,hangingout.net,appfolio,hangingout.appfolio.com,high,homepage_fetch,1,http://www.hangingout.net,,2026-02-12T08:32:46.047622,2026-02-24 07:00:50,2026-02-24 07:00:50
1889,happydoorspropertymanagement.com,appfolio,ponopm.appfolio.com,low,homepage_fetch,0,,,2026-02-12T08:32:46.782065,2026-02-24 07:00:50,2026-02-24 07:00:50
1890,happyhomesapartments.com,rentmanager,hhpm.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-12T08:32:47.538546,2026-02-24 07:00:50,2026-02-24 07:00:50
1891,hamlettproperty.net,unknown,,low,not_found,0,,,2026-02-12T08:32:02.097349,2026-02-24 07:00:50,2026-02-24 07:00:50
1892,happyhomespm.com,appfolio,happyhomespm.appfolio.com,high,secondary_page:/tenants/,1,http://www.happyhomespm.com,,2026-02-12T08:32:54.868360,2026-02-24 07:00:50,2026-02-24 07:00:50
